bu_naam;parkeren_pct;auto_pct;voet_pct;fiets_pct
Rivierdijk-West;0.10;0.65;0.22;0.03
Molenlaankwartier;0.04;0.46;0.45;0.05
Maasvlakte;0.11;0.80;0.03;0.06
Bolsward binnen De Wallen;0.13;0.54;0.31;0.02
Rubroek;0.12;0.29;0.54;0.06
Groenoord-Noord;0.20;0.41;0.32;0.06
Nieuw Crooswijk;0.10;0.38;0.49;0.03
Oud Crooswijk;0.11;0.28;0.55;0.05
Kralingen West;0.13;0.29;0.54;0.05
Kralingen Oost;0.13;0.40;0.42;0.05
Kralingse Bos;0.08;0.38;0.41;0.14
De Esch;0.17;0.44;0.34;0.05
De Grienden;0.12;0.49;0.32;0.07
Struisenburg;0.15;0.40;0.41;0.04
Kethel-dorp;0.12;0.47;0.37;0.04
Rivierdijk-Oost;0.05;0.60;0.19;0.17
Kop van Zuid - Entrepot;0.12;0.23;0.61;0.04
Vreewijk;0.10;0.35;0.49;0.06
Het Buitengebied;0.00;0.91;0.01;0.09
Hillesluis;0.12;0.33;0.52;0.04
Ministerbuurt;0.05;0.47;0.42;0.06
Bedrijventerrein Stationspark;0.19;0.58;0.20;0.03
Afrikaanderwijk;0.10;0.28;0.58;0.04
Presidentenbuurt;0.13;0.47;0.33;0.07
Oude ontginning;0.00;0.92;0.01;0.07
Noordereiland;0.13;0.36;0.48;0.03
Lombardijen;0.11;0.39;0.44;0.06
Groot IJsselmonde;0.10;0.43;0.41;0.05
Beverwaard;0.18;0.30;0.47;0.05
Pernis;0.07;0.41;0.47;0.05
's Gravenland;0.09;0.59;0.27;0.04
Kralingseveer;0.03;0.72;0.17;0.07
Prinsenland;0.11;0.42;0.41;0.06
Het Lage Land;0.13;0.45;0.39;0.03
Stervoorde;0.14;0.37;0.44;0.04
Broekland;0.17;0.49;0.28;0.06
Ommoord;0.12;0.41;0.40;0.07
Zevenkamp;0.14;0.34;0.47;0.05
Vogelbuurt;0.08;0.55;0.30;0.08
Tuindorp;0.07;0.73;0.19;0.01
De Donksbergen;0.01;0.83;0.11;0.05
Rozenburg;0.10;0.44;0.40;0.06
Vrijenban;0.16;0.51;0.27;0.06
Hoekpolder;0.07;0.43;0.38;0.12
Klaaswaal;0.12;0.63;0.22;0.03
Oosterflank;0.20;0.33;0.40;0.06
Spaanse Polder;0.18;0.51;0.29;0.02
Numansdorp;0.15;0.47;0.34;0.04
Bedrijventerrein Duizel;0.03;0.81;0.09;0.07
Nesselande;0.09;0.43;0.40;0.09
Charlois Zuidrand;0.04;0.73;0.18;0.05
Liempde;0.09;0.68;0.22;0.00
Tarwewijk;0.14;0.34;0.47;0.05
Carnisse;0.18;0.35;0.47;0.00
IJsvogelplein;0.19;0.43;0.34;0.04
Zuidwijk;0.09;0.34;0.51;0.06
Industrieterrein Hagestein;0.04;0.92;0.03;0.01
Oud Charlois;0.11;0.37;0.48;0.04
Wielewaal;0.01;0.70;0.29;0.00
Cromvliet;0.17;0.31;0.47;0.06
Leeuwendaal;0.15;0.44;0.38;0.03
Zuidplein;0.09;0.44;0.40;0.07
Oud-Rijswijk;0.16;0.34;0.47;0.03
Oostvoorne;0.09;0.56;0.30;0.05
Pendrecht;0.12;0.31;0.52;0.04
Zuiderpark;0.12;0.30;0.48;0.10
Welgelegen;0.11;0.35;0.43;0.12
De Waranda;0.00;1.00;0.00;0.00
Kruiningergors;0.00;0.92;0.02;0.05
Heijplaat;0.08;0.41;0.47;0.03
Hoogvliet Noord;0.08;0.51;0.35;0.06
Hoogvliet Zuid;0.12;0.35;0.46;0.06
Strand en Duin;0.14;0.34;0.44;0.07
Dorp;0.12;0.40;0.41;0.07
Toneelspelersbuurt;0.14;0.45;0.30;0.10
Sintenbuurt;0.11;0.43;0.42;0.04
Spaanse Polder;0.14;0.58;0.22;0.06
Hoornwijck;0.06;0.52;0.25;0.18
Rijnpoort;0.18;0.64;0.06;0.12
Buurt 00;0.06;0.34;0.57;0.03
Stadserf;0.10;0.43;0.39;0.08
Nieuw Mathenesse;0.14;0.62;0.21;0.03
Waalhaven;0.15;0.62;0.18;0.05
Eemhaven;0.02;0.90;0.02;0.06
Waalhaven Zuid;0.13;0.67;0.15;0.06
Vondelingenplaat;0.08;0.86;0.02;0.04
Ambachtenbuurt;0.10;0.54;0.26;0.09
Botlek;0.07;0.86;0.02;0.05
Europoort;0.07;0.86;0.01;0.05
Bedrijvenpark Noord-West;0.08;0.67;0.16;0.10
Sion;0.11;0.64;0.17;0.08
Polderwetering;0.02;0.59;0.11;0.28
Rivium;0.17;0.41;0.31;0.11
Bedrijventerrein Schieveen;0.00;0.92;0.01;0.07
Elsenburg;0.03;0.56;0.28;0.13
Kraayenburg;0.02;0.54;0.18;0.26
Natuurkundigenbuurt;0.13;0.28;0.58;0.01
Spieringshoek;0.08;0.26;0.58;0.08
Rotterdamsedijk;0.16;0.34;0.41;0.08
Brandersbuurt;0.15;0.48;0.37;0.00
Walvisbuurt;0.19;0.48;0.30;0.03
De Plantage;0.12;0.34;0.46;0.09
Havenbuurt;0.13;0.68;0.13;0.06
Nieuw-Mathenesse;0.21;0.48;0.28;0.03
Parkenbuurt/Bijdorp;0.08;0.64;0.20;0.09
Groenoord-Zuid;0.05;0.77;0.15;0.03
Groenoord-Midden;0.14;0.53;0.27;0.06
Kastelenbuurt;0.13;0.45;0.35;0.07
's-Gravelandsepolder;0.17;0.61;0.17;0.04
Noordkethelpolder;0.01;0.68;0.10;0.21
Baanhoek-Oost;0.02;0.67;0.21;0.10
Tinte;0.02;0.92;0.04;0.03
Baanhoek-West;0.14;0.57;0.25;0.05
Kerkbuurt-West;0.12;0.50;0.38;0.00
Prickwaert en Weresteijn;0.11;0.24;0.50;0.15
De Hoven;0.14;0.32;0.43;0.11
Molendijk;0.12;0.72;0.15;0.01
Bedrijventerrein Het Plaatje;0.00;1.00;0.00;0.00
Bedrijventerrein Nijverwaard;0.13;0.71;0.10;0.05
Bedrijventerrein Noordoost-Kwadrant;0.04;0.76;0.12;0.08
Nieuwbouw Dorp;0.11;0.54;0.28;0.07
Middelsluis;0.15;0.69;0.10;0.06
Schuring;0.03;0.85;0.11;0.00
Grauwe Polder 3;0.14;0.49;0.33;0.04
Industrieterrein Wisseveld;0.17;0.72;0.06;0.05
West;0.01;0.99;0.00;0.00
Valckesteyn;0.14;0.43;0.35;0.08
Buitengebied Poortugaal;0.05;0.64;0.29;0.01
Rhoon Noord;0.10;0.61;0.20;0.09
Oost;0.01;0.98;0.01;0.00
Driehoek;0.17;0.41;0.36;0.06
Ovezande (Kern);0.10;0.56;0.32;0.02
Buitengebied Rhoon-Noord;0.01;0.76;0.04;0.19
Polder Albrandswaard;0.15;0.51;0.21;0.13
Kijvelanden;0.07;0.58;0.20;0.16
Buitengebied Rhoon-Zuid;0.01;0.93;0.00;0.07
Portland-Koedoodzone;0.06;0.59;0.16;0.19
Buitengebied;0.05;0.67;0.14;0.14
Wijkpark Portland;0.01;0.43;0.39;0.17
Distripark;0.19;0.66;0.10;0.06
Strijen-Centrum;0.18;0.53;0.29;0.00
Oranjewijk;0.16;0.51;0.31;0.02
Voormalig veilingterrein;0.20;0.38;0.34;0.08
Land van Essche;0.13;0.71;0.15;0.00
Over de Keen;NULL;NULL;NULL;NULL
't Rooth;0.02;0.98;0.00;0.00
Mookhoek;0.11;0.79;0.10;0.00
in het Oosten;0.00;0.94;0.05;0.00
Oranjewijk Noord;0.18;0.36;0.38;0.09
Cillaarshoek;0.01;0.85;0.05;0.08
Industrieterrein Vianen;0.12;0.76;0.04;0.08
Everdingen;0.09;0.65;0.25;0.01
Klem;0.01;0.92;0.01;0.06
Buitengebied-Zuid;0.01;0.90;0.04;0.06
Buitengebied-West;0.00;0.90;0.04;0.06
Oostdorp;0.14;0.48;0.35;0.03
in het Noorden;0.07;0.76;0.11;0.06
Buitengebied-Oost;0.01;0.90;0.03;0.06
Deltagebied;0.17;0.60;0.11;0.12
Binnenstad;0.07;0.38;0.48;0.06
Oude Stad;0.13;0.55;0.30;0.02
Zederik;0.11;0.51;0.32;0.07
De Hagen;0.09;0.55;0.33;0.02
Vijfheerenlanden;0.15;0.34;0.46;0.05
Helsdingen;0.04;0.88;0.01;0.06
in het Zuidwesten;0.00;0.96;0.02;0.03
Peter Zuidlaan en Horstenbuurt;0.20;0.41;0.33;0.06
Zegveld (dorp);0.12;0.47;0.36;0.05
Overige verspreide huizen Vianen;0.00;0.89;0.09;0.01
Hagestein;0.09;0.63;0.27;0.01
Prins Bernhardstraat en omgeving;0.17;0.30;0.50;0.03
Zijderveld;0.03;0.86;0.09;0.03
Rokkehage c.a.;0.05;0.73;0.11;0.11
Diefdijk (gedeeltelijk);0.00;0.95;0.02;0.03
Everdingen;0.03;0.80;0.01;0.15
Lheebroek;0.00;0.98;0.00;0.02
De Vergulde Hand;0.14;0.54;0.24;0.08
Vettenoordse Polder Oost;0.17;0.34;0.47;0.02
Groot Deijleroord en Ter Weer;0.14;0.49;0.31;0.06
Lhee;0.03;0.79;0.05;0.14
Rijksdorp met De Pan;0.00;0.75;0.11;0.14
Centrum;0.17;0.33;0.48;0.02
Starrenburg;0.12;0.49;0.33;0.06
Dorp;0.10;0.48;0.38;0.03
Hoogstad;0.11;0.61;0.18;0.10
Ooievaar- en Vinkplein;0.13;0.49;0.31;0.08
Maaldrift;0.02;0.90;0.05;0.04
Zuidbuurt;0.19;0.41;0.36;0.04
Hoogkamer;0.18;0.32;0.44;0.06
Groenswaard 2;0.16;0.31;0.52;0.01
Lickebaert;0.04;0.52;0.11;0.33
't Scheur;0.15;0.61;0.14;0.10
De Deijl;0.12;0.46;0.32;0.10
Buitengebied Zuidbuurt;0.10;0.59;0.12;0.18
Groenswaard 1;0.12;0.42;0.42;0.03
Leeuwerik- en Fazantplein;0.14;0.52;0.23;0.12
Wetering;0.16;0.39;0.38;0.07
Bloemenwijk;0.12;0.50;0.35;0.03
Lage Weide;0.18;0.46;0.33;0.03
Krimwijk;0.13;0.44;0.32;0.11
Industriegebied Ringdijk;0.00;0.91;0.08;0.01
Park Zuidbuurt;0.06;0.38;0.33;0.22
Centrum;0.13;0.36;0.46;0.05
Hofbuurt;0.07;0.28;0.59;0.05
Vettenoordse Polder West;0.15;0.48;0.25;0.12
Maasboulevard;0.18;0.41;0.34;0.06
Heinkenszand (Kern);0.12;0.53;0.32;0.02
Oostbuurt;0.17;0.38;0.40;0.04
Bijdorp;0.16;0.45;0.32;0.06
Vaart Zuid;0.10;0.47;0.35;0.08
't Nieuwe Lant;0.05;0.14;0.62;0.19
Nassauwijk;0.11;0.49;0.33;0.08
Vogelbuurt-West;0.11;0.52;0.34;0.03
Groenswaard 3;0.17;0.49;0.33;0.00
Meerburg;0.13;0.58;0.22;0.07
Havengebied Oost;0.44;0.45;0.07;0.04
Dobbewijk;0.07;0.62;0.26;0.06
Oude Gracht-West;0.12;0.47;0.35;0.06
Vijfsluizen;0.07;0.60;0.22;0.10
Babberspolder Noord;0.09;0.59;0.24;0.07
Barwoutswaarder;0.01;0.91;0.01;0.07
Geestdorp;0.10;0.84;0.02;0.05
Oranjebuurt;0.08;0.47;0.34;0.11
Vlietwijk;0.18;0.39;0.40;0.03
Eem- en Zonnestein;0.19;0.50;0.25;0.06
Babberspolder West;0.14;0.43;0.38;0.05
Swanendrif-Zuid;0.05;0.51;0.34;0.09
Babberspolder Oost;0.18;0.41;0.35;0.05
Borssele (Kern);0.13;0.52;0.34;0.02
Veerplein - De Werf;0.27;0.34;0.38;0.01
Statenbuurt;0.11;0.52;0.28;0.10
Balkengat;0.08;0.58;0.33;0.00
Westkeetshaven;0.12;0.40;0.44;0.05
Broekhuizenvorst;0.08;0.59;0.32;0.00
Loper Zuid;0.19;0.36;0.39;0.06
Coenecoop;0.04;0.77;0.09;0.10
Vogelbuurt Noord;0.22;0.32;0.44;0.02
Vogelbuurt Zuid;0.19;0.42;0.37;0.02
Drevenbuurt;0.12;0.43;0.39;0.06
Noord-Hofland;0.10;0.46;0.30;0.14
Officiervliet-Oost;0.06;0.63;0.24;0.07
Sportpark Holy;0.13;0.43;0.25;0.19
Oud-Clingendaal;0.02;0.78;0.13;0.08
Officiervliet-West;0.05;0.66;0.23;0.06
Kruidenbuurt;0.19;0.31;0.44;0.06
Adegeest;0.09;0.52;0.29;0.11
Boschgeest;0.11;0.45;0.35;0.09
Ter Steeghe;0.13;0.71;0.11;0.05
Loper Noord;0.11;0.39;0.38;0.12
Hoofdstedenbuurt;0.20;0.30;0.38;0.12
Lockaert;0.14;0.48;0.30;0.07
Park Holy Noord;0.04;0.15;0.60;0.21
De Kieviet;0.02;0.69;0.23;0.06
Pilotenbuurt;0.15;0.48;0.33;0.04
Langeraarstraat en omgeving;0.08;0.59;0.30;0.03
Hoevenbuurt;0.14;0.32;0.39;0.14
Holierhoekse Polder;0.01;0.68;0.28;0.04
Kerkehout;0.11;0.66;0.22;0.01
Klingenbosch;0.01;0.69;0.26;0.04
Componistenbuurt-Midden;0.19;0.37;0.40;0.05
Vaart Noord;0.15;0.55;0.21;0.09
Grauwe Polder 4;0.12;0.50;0.34;0.04
Broekpolder gebied;0.06;0.45;0.26;0.23
Buitengebied;0.04;0.63;0.11;0.22
Frankenbeemd;0.00;0.90;0.01;0.09
West 1;0.03;0.56;0.23;0.19
Bomenwijk;0.13;0.44;0.37;0.06
Rokkeveen-West;0.13;0.52;0.29;0.07
Zuidplas 80;0.16;0.52;0.28;0.04
Zuidplas 90;0.14;0.51;0.28;0.07
Triangel;0.16;0.51;0.29;0.04
West 2;0.07;0.82;0.03;0.08
Moermond-Zuid;0.10;0.52;0.30;0.08
Oranjewijk Zuid;0.15;0.41;0.35;0.09
Winkelcentrum Walburg;0.22;0.44;0.31;0.03
Vondelwijk;0.15;0.38;0.43;0.03
Noordpark;0.13;0.59;0.28;0.00
Noordkade;0.18;0.46;0.32;0.04
Zijlwatering en haven;0.15;0.43;0.38;0.04
Componistenbuurt-Noord;0.18;0.43;0.34;0.05
Centrum;0.10;0.42;0.39;0.10
Bedrijventerrein Mercuriusweg;0.15;0.62;0.23;0.01
Weteringpark;0.16;0.42;0.33;0.09
Zuid;0.12;0.68;0.16;0.04
Zeeheldenbuurt;0.12;0.64;0.16;0.07
't Weegje;0.18;0.35;0.47;0.00
Oost;0.01;0.90;0.01;0.08
Drie Papegaaien;0.07;0.42;0.20;0.32
Oud-Wassenaar;0.03;0.64;0.17;0.16
Oudeland en Meubelmaker;0.21;0.39;0.30;0.10
Duindigt met Groenendaal;0.19;0.47;0.30;0.04
Molenvliet-Oost;0.09;0.46;0.38;0.07
Kromwijk;0.03;0.82;0.11;0.04
Eikenhorst;0.00;0.72;0.11;0.17
Meijendel;0.12;0.22;0.46;0.20
De Paauw;0.11;0.50;0.33;0.07
Dorp Wassenaar;0.18;0.44;0.31;0.07
Klarinetsingel en omgeving;0.15;0.48;0.28;0.09
Raaphorst en in poldergebied;0.05;0.80;0.06;0.09
Duinrell Wassenaarse Slag;0.04;0.60;0.16;0.20
Sonate en omgeving;0.12;0.38;0.34;0.17
Bloemen- en Bomenkwartier;0.10;0.46;0.39;0.05
Bedrijventerrein Honthorst;0.20;0.55;0.16;0.08
Staatsliedenkwartier;0.12;0.45;0.35;0.09
Vogelkwartier;0.09;0.49;0.33;0.09
Schilderskwartier;0.10;0.47;0.40;0.03
Corridor-Oost;0.09;0.61;0.24;0.06
Bedrijventerrein Barwoutswaarder;0.21;0.67;0.08;0.04
Molenvliet-West;0.13;0.43;0.36;0.08
Stadscentrum;0.13;0.40;0.40;0.07
Park Molenvliet;0.02;0.29;0.45;0.23
Middelland-Noord;0.24;0.56;0.15;0.06
Seghwaert-Noord-Oost;0.15;0.45;0.33;0.07
Industriegebied Molenvliet;0.34;0.52;0.10;0.05
Noordzijde De Hoge Devel;0.02;0.63;0.16;0.19
Middelland-Zuid;0.35;0.53;0.10;0.02
Develsteincollege;0.08;0.61;0.25;0.07
Bedrijventerrein Polanen;0.21;0.65;0.10;0.05
Snel en Polanen;0.14;0.45;0.34;0.08
Noordhove-West;0.16;0.40;0.40;0.05
Vogelweide;0.10;0.62;0.22;0.06
Waterrijk;0.10;0.47;0.37;0.05
Rietveld;0.06;0.70;0.03;0.20
Grauwe Polder 5 't Winhof;0.09;0.64;0.20;0.07
Noordhove-Oost;0.15;0.47;0.29;0.09
Staatsliedenbuurt-Noord;0.09;0.47;0.39;0.05
De Leyens;0.13;0.47;0.33;0.07
Breeveld;0.01;0.85;0.13;0.01
Cattenbroek;0.03;0.86;0.05;0.05
Harmelen-Noord (dorp);0.12;0.49;0.37;0.03
Harmelen-Zuid (dorp);0.12;0.51;0.36;0.01
Hoge Neerstraat;0.11;0.56;0.23;0.10
De Lier West;0.12;0.44;0.39;0.05
Putkop;0.09;0.75;0.10;0.06
Buitengebied Harmelen;0.01;0.91;0.04;0.04
Reijerscop;0.00;0.96;0.00;0.04
Gerverscop;0.01;0.80;0.00;0.19
Buytenwegh;0.14;0.46;0.32;0.08
Kust 's-Gravenzande;0.17;0.29;0.31;0.24
Schalkskamp;0.05;0.61;0.31;0.03
Kamerik (dorp);0.11;0.61;0.27;0.00
Seghwaert-Zuid-West;0.15;0.48;0.31;0.07
Lansinghage c.a.;0.01;0.79;0.12;0.08
Kanis;0.10;0.66;0.24;0.00
Juliandorp;0.14;0.47;0.34;0.05
Meerzicht-West;0.11;0.45;0.38;0.06
Meerzicht-Oost;0.15;0.47;0.30;0.08
Rokkeveen-Oost;0.15;0.46;0.33;0.06
Westwout;0.11;0.49;0.35;0.04
Oosterheem-Zuid-West;0.10;0.52;0.30;0.07
Klein Mikkeldonk;0.03;0.53;0.42;0.03
Swinhove - De Lus;0.12;0.66;0.15;0.06
Oosterheem-Noord-Oost;0.15;0.40;0.38;0.07
Bloemenbuurt B(egonia) - C(rocus);0.16;0.35;0.49;0.00
Zoeterhage c.a.;0.06;0.72;0.12;0.09
Bloemenweide;0.12;0.49;0.32;0.07
Blankaartpark;0.12;0.65;0.17;0.05
Westerpark c.a.;0.05;0.51;0.23;0.20
Rijnegom;0.16;0.38;0.41;0.05
Koloniënbuurt;0.07;0.62;0.28;0.03
Meerdervoort;0.09;0.59;0.25;0.07
Buitengebied-West;0.10;0.30;0.34;0.26
Industriegebied Develpoort;0.09;0.75;0.14;0.03
Dorp Zuid;0.22;0.42;0.29;0.07
Dorpskern;0.22;0.35;0.43;0.00
Westerveld;0.05;0.64;0.25;0.05
Meerpolder;0.01;0.79;0.01;0.19
De Goede Herder;0.24;0.39;0.31;0.06
Veerplein - Oostkeetshaven;0.07;0.47;0.33;0.12
De Were en omgeving;0.09;0.45;0.37;0.09
Dichtersbuurt-Midden;0.22;0.41;0.31;0.05
Scheidingszone;0.08;0.34;0.27;0.31
Van Tuyllpark;0.12;0.42;0.38;0.09
Corridor-West;0.12;0.61;0.22;0.06
Dichtersbuurt-West;0.13;0.47;0.35;0.05
Dorp Noord;0.19;0.71;0.09;0.02
Industriegebied Grote Polder;0.13;0.63;0.14;0.10
Schildersbuurt;0.15;0.42;0.38;0.04
Westeinde;0.00;0.79;0.04;0.17
Zuidbuurt;0.08;0.59;0.15;0.18
Weipoort;0.03;0.76;0.04;0.18
Oosthoek;0.27;0.62;0.10;0.00
Develzijde Nederhoven;0.04;0.53;0.35;0.09
Gelderswoude;0.00;0.91;0.00;0.09
Verspreide huizen;0.00;0.74;0.01;0.24
Slagveld en Omgeving;0.12;0.45;0.41;0.03
Sterrenbeeldenbuurt;0.14;0.45;0.37;0.03
Landelijk gebied 3 (Noord);0.04;0.79;0.01;0.16
Industriegebied Barrepolder;0.24;0.65;0.06;0.05
Lievershil en omgeving;0.04;0.53;0.37;0.06
Hoge Rijndijk Noord;0.12;0.61;0.26;0.01
Hoge Rijndijk Oost;0.16;0.46;0.33;0.05
Industriegebied Groote Lindt;0.17;0.74;0.03;0.06
De Geer-Oost;0.08;0.66;0.22;0.04
Dorp-Zuidoost;0.12;0.51;0.37;0.00
De Geer-West;0.21;0.56;0.19;0.04
Achterlindtsestraat;0.02;0.85;0.01;0.12
Centrumplan;0.09;0.43;0.43;0.05
Kijfhoek;0.06;0.43;0.36;0.15
Bakestein;0.11;0.56;0.24;0.10
Zoetevaart;0.11;0.57;0.19;0.13
"Emplacement ""Kijfhoek""";0.04;0.85;0.03;0.08
Groenesteeg - Langeweg;0.00;0.69;0.00;0.31
Molenweg-West;NULL;NULL;NULL;NULL
Dorp-Noordoost;0.15;0.51;0.33;0.01
Dorp-Zuid;0.14;0.53;0.27;0.07
Bedrijventerrein Gors-Noord;0.06;0.70;0.12;0.13
Emplacement Kijfhoek en Langeweg;0.06;0.63;0.11;0.19
"Sportcomplex ""De Molenwei""";0.25;0.47;0.18;0.09
Polder Heerjansdam;0.00;0.77;0.07;0.16
Kleine Lindt Polder;0.01;0.78;0.04;0.17
Stokhasselt Oost;0.14;0.39;0.44;0.03
Hooge Nespolder;0.00;0.71;0.01;0.28
Centrum Werkendam;0.15;0.50;0.32;0.03
Het Buitenland en omgeving;0.04;0.40;0.08;0.48
Driewegen (Kern);0.10;0.70;0.20;0.00
Paauwenburg Noordoost;0.13;0.51;0.30;0.06
Driewegen;0.00;0.99;0.01;0.00
Heinkenszand;0.02;0.88;0.04;0.05
Kern Graauw;0.09;0.59;0.32;0.00
Ellewoutsdijk (Kern);0.04;0.75;0.21;0.00
Hoedekenskerke (Kern);NULL;NULL;NULL;NULL
Hoedekenskerke;0.01;0.90;0.05;0.04
Stokhasselt Zuid-West;0.10;0.59;0.29;0.02
Kwadendamme;0.03;0.89;0.03;0.05
Lewedorp (Kern);0.08;0.56;0.34;0.02
Nisse (Kern);0.11;0.67;0.18;0.04
Kern Zandberg;0.01;0.82;0.09;0.08
Buitengebied Nieuw Namen;0.00;0.96;0.00;0.04
's-Gravenpolder (Kern);0.10;0.60;0.29;0.01
's-Gravenpolder;0.01;0.86;0.04;0.09
's-Heer Abtskerke (Kern);0.06;0.66;0.28;0.00
Nieuwdorp;0.02;0.88;0.08;0.03
Havengebied Sloe;0.14;0.77;0.05;0.04
Lewedorp;0.01;0.87;0.03;0.09
Nieuwdorp (Kern);0.18;0.51;0.31;0.00
Nisse;0.13;0.71;0.05;0.11
Oudelande (Kern);NULL;NULL;NULL;NULL
Breedenbroek;0.08;0.68;0.22;0.02
Ovezande;0.00;0.93;0.01;0.05
Goes-Noordoost;0.14;0.51;0.33;0.02
Industrieterrein De Poel;0.13;0.73;0.06;0.07
's-Heer Abtskerke;0.00;0.93;0.01;0.06
's-Heerenhoek (Kern);0.12;0.51;0.36;0.00
Megchelen;0.01;0.85;0.14;0.00
Lage Giessen;0.01;0.86;0.13;0.00
's-Heerenhoek;0.00;0.95;0.01;0.04
Wilhelminadorp;0.09;0.66;0.21;0.05
Kern Dreumel;0.09;0.65;0.25;0.02
Hulst;0.16;0.36;0.45;0.03
Overzuid;0.12;0.56;0.20;0.12
Mannee;0.13;0.66;0.15;0.07
Wilhelminadorp;0.01;0.89;0.01;0.09
Kloetinge;0.08;0.57;0.32;0.02
't Waar;0.04;0.79;0.11;0.06
Goes-Centrum;0.13;0.47;0.38;0.02
Goes-Oost;0.12;0.50;0.33;0.05
Goes-Zuid;0.14;0.48;0.30;0.07
Goes-West;0.14;0.56;0.22;0.07
Goes-Noordwest;0.12;0.49;0.34;0.05
Industrieterrein Haven;0.10;0.70;0.16;0.05
Goese Meer;0.03;0.67;0.06;0.25
Groote Kreek;0.09;0.53;0.31;0.08
in het Zuiden;0.00;0.96;0.00;0.03
Absdale;0.01;0.95;0.01;0.02
Katspolder;0.12;0.52;0.28;0.08
Linie;0.11;0.51;0.37;0.01
Oostmolenpark;0.16;0.57;0.23;0.04
in het Oosten;0.00;0.88;0.04;0.08
Kern Kloosterzande;0.09;0.55;0.34;0.02
Hoge Giessen (gedeeltelijk);0.24;0.43;0.32;0.01
Kattendijke;0.05;0.77;0.16;0.02
Kattendijke;0.01;0.87;0.01;0.11
Oudelandse Hoeve;0.16;0.48;0.32;0.04
's-Heer-Arendskerke;0.08;0.63;0.28;0.00
De Schenge;0.00;0.97;0.01;0.02
in het Westen;0.00;0.92;0.01;0.08
Eindewege;0.03;0.84;0.03;0.11
Kern Kapellebrug;0.03;0.68;0.12;0.17
Hoornaar-Nieuw;0.14;0.58;0.27;0.00
's-Heer-Hendrikskinderen;0.04;0.78;0.12;0.06
ten noorden van 's-Heer-Hendrikskinderen;0.01;0.83;0.02;0.14
ten zuiden van 's-Heer-Hendrikskinderen;0.01;0.89;0.01;0.09
Oude Vaart;0.17;0.48;0.25;0.10
Wolphaartsdijk;0.08;0.62;0.29;0.01
't Jagertje-Schuddebeurs;0.03;0.86;0.04;0.07
Beemdenbuurt;0.12;0.51;0.31;0.07
Oud-Sabbinge;0.04;0.71;0.25;0.00
Kern Alphen;0.09;0.64;0.27;0.00
Bedrijventerrein Vossenberg PDV;0.00;0.70;0.07;0.22
Stokhasselt Zuid-Oost;0.13;0.43;0.42;0.02
Buitengebied Alphen;0.01;0.95;0.04;0.00
Kern Altforst;0.11;0.68;0.17;0.04
Kern Appeltern;0.13;0.65;0.22;0.00
Buitengebied Altforst;0.01;0.86;0.00;0.13
Buitengebied Appeltern;0.06;0.75;0.06;0.13
Stokhasselt Zuid;0.03;0.63;0.25;0.09
Buitengebied Beneden-Leeuwen;0.05;0.78;0.10;0.07
Kern Boven-Leeuwen;0.11;0.59;0.30;0.00
Griffioen;0.08;0.61;0.28;0.03
Buitengebied Boven-Leeuwen;0.02;0.81;0.05;0.12
Heikant Noord-West;0.13;0.42;0.40;0.05
Buitengebied Dreumel;0.01;0.87;0.02;0.10
Kern Maasbommel;0.14;0.63;0.23;0.00
Heikant Noord-Oost;0.10;0.53;0.33;0.04
Buitengebied Maasbommel;0.02;0.92;0.01;0.05
Kern Wamel;0.07;0.62;0.26;0.05
Buitengebied Wamel;0.00;0.93;0.00;0.07
Buitengebied Hulst;0.00;0.92;0.00;0.07
Kern Sint Jansteen;0.08;0.60;0.28;0.04
Kern Vogelwaarde;0.10;0.53;0.37;0.00
Buitengebied Sint Jansteen;0.00;0.91;0.01;0.07
Kern Clinge;0.09;0.54;0.34;0.03
Walsoorden;0.06;0.76;0.17;0.01
Schoot;0.14;0.44;0.37;0.05
Kern Paal;0.06;0.71;0.23;0.00
Buitengebied Graauw;0.01;0.91;0.01;0.08
Kern Lamswaarde;0.06;0.57;0.36;0.01
Buitengebied Heikant;0.00;1.00;0.00;0.00
Kern Nieuw Namen;0.10;0.57;0.33;0.00
Buitengebied Clinge;0.00;0.82;0.03;0.14
Kern Heikant;0.05;0.78;0.17;0.00
Buitengebied Hengstdijk;0.00;0.94;0.00;0.05
Buitengebied Lamswaarde;0.00;0.94;0.00;0.06
Kern Terhole;0.10;0.57;0.29;0.04
Buitengebied Terhole;0.00;0.90;0.01;0.08
Binnenstad;0.13;0.45;0.39;0.03
Kapelle;0.14;0.59;0.24;0.03
Wemeldinge;0.15;0.60;0.22;0.03
Wemeldinge;0.05;0.82;0.01;0.11
Schore;0.09;0.69;0.18;0.03
Buitengebied Vogelwaarde;0.00;0.94;0.00;0.06
Kern Hengstdijk;0.09;0.67;0.23;0.01
Strijp S;0.10;0.41;0.41;0.07
Nieuw Middelburg;0.10;0.48;0.40;0.02
Klarenbeek;0.11;0.57;0.28;0.04
Ramsburg;0.12;0.76;0.07;0.06
Brigdamme;0.05;0.62;0.13;0.20
Schore;0.00;0.93;0.00;0.07
Sint Laurens;0.06;0.59;0.24;0.11
Krabbendijke - Zuidweg;0.01;0.88;0.12;0.00
Krabbendijke;0.01;0.89;0.04;0.07
Sint-Maartensdijk;0.01;0.91;0.01;0.07
Veersepoort;0.11;0.56;0.29;0.04
